日期,时间段,计划充电量,实际充电量,计划放电量,实际放电量,充电截断量,放电截断量,计划时段末储电量,实际时段末储电量,实际减计划储电量,累计截断解释的储电偏差,偏差恒等式残差
2025-12-31,06:10-06:20,0.0,0.0,0.0,0.0,0.0,0.0,10050.0,10090.19512962963,40.19512962963017,40.19512962962962,5.542233338928781e-13
2025-12-31,06:20-06:30,0.0,0.0,0.0,0.0,0.0,0.0,10050.0,10090.19512962963,40.19512962963017,40.19512962962962,5.542233338928781e-13
2025-12-31,06:30-06:40,0.0,0.0,0.0,0.0,0.0,0.0,10050.0,10090.19512962963,40.19512962963017,40.19512962962962,5.542233338928781e-13
2025-12-31,06:40-06:50,0.0,0.0,0.0,0.0,0.0,0.0,10050.0,10090.19512962963,40.19512962963017,40.19512962962962,5.542233338928781e-13
2025-12-31,06:50-07:00,0.0,0.0,0.0,0.0,0.0,0.0,10050.0,10090.19512962963,40.19512962963017,40.19512962962962,5.542233338928781e-13
2025-12-31,07:00-07:10,0.0,0.0,0.0,0.0,0.0,0.0,10050.0,10090.19512962963,40.19512962963017,40.19512962962962,5.542233338928781e-13
2025-12-31,07:10-07:20,0.0,0.0,0.0,0.0,0.0,0.0,10050.0,10090.19512962963,40.19512962963017,40.19512962962962,5.542233338928781e-13
2025-12-31,07:20-07:30,0.0,0.0,0.0,0.0,0.0,0.0,10050.0,10090.19512962963,40.19512962963017,40.19512962962962,5.542233338928781e-13
2025-12-31,07:30-07:40,833.3333333333333,788.6720781892998,0.0,0.0,44.661255144033476,0.0,10800.0,10800.0,0.0,-5.115907697472721e-13,5.115907697472721e-13
2025-12-31,07:40-07:50,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-5.115907697472721e-13,5.115907697472721e-13
2025-12-31,07:50-08:00,0.0,0.0,833.3333333333333,810.305,0.0,23.028333333333308,9874.074074074075,9899.66111111111,25.58703703703577,25.587037037036495,-7.247535904753022e-13
2025-12-31,08:00-08:10,0.0,0.0,833.3333333333333,811.4494499999998,0.0,21.883883333333415,8948.14814814815,8998.05061111111,49.90246296296027,49.90246296296251,-2.2382096176443156e-12
2025-12-31,08:10-08:20,0.0,0.0,833.3333333333333,792.5029333333332,0.0,40.830400000000054,8022.2222222222235,8117.491796296295,95.2695740740719,95.26957407407369,-1.7905676941154525e-12
2025-12-31,08:20-08:30,0.0,0.0,814.7504166666666,758.7054166666667,0.0,56.04499999999996,7116.943981481483,7274.485777777777,157.5417962962938,157.54179629629587,-2.0747847884194925e-12
2025-12-31,08:30-08:40,0.0,0.0,774.0866833333332,737.2064833333333,0.0,36.880199999999945,6256.847666666668,6455.367462962962,198.51979629629386,198.5197962962958,-1.9326762412674725e-12
2025-12-31,08:40-08:50,0.0,0.0,719.8439333333333,706.7816,0.0,13.0623333333333,5457.021074074076,5670.054574074074,213.03349999999773,213.03349999999946,-1.7337242752546445e-12
2025-12-31,08:50-09:00,0.0,0.0,682.06125,647.6283333333334,0.0,34.43291666666653,4699.175240740742,4950.467537037037,251.2922962962948,251.2922962962956,-7.958078640513122e-13
2025-12-31,09:00-09:10,0.0,0.0,636.8484166666665,580.4590000000001,0.0,56.38941666666642,3991.56588888889,4305.513092592592,313.94720370370214,313.9472037037027,-5.684341886080801e-13
2025-12-31,09:10-09:20,0.0,0.0,597.1732499999998,510.24645,0.0,86.92679999999984,3328.040055555557,3738.5725925925926,410.5325370370356,410.53253703703587,-2.8421709430404007e-13
2025-12-31,09:20-09:30,0.0,0.0,571.4524999999999,468.0816666666667,0.0,103.37083333333317,2693.092833333335,3218.481851851852,525.3890185185169,525.3890185185171,-2.2737367544323206e-13
2025-12-31,09:30-09:40,0.0,0.0,0.0,0.0,0.0,0.0,2693.092833333335,3218.481851851852,525.3890185185169,525.3890185185171,-2.2737367544323206e-13
2025-12-31,09:40-09:50,0.0,0.0,0.0,0.0,0.0,0.0,2693.092833333335,3218.481851851852,525.3890185185169,525.3890185185171,-2.2737367544323206e-13
2025-12-31,09:50-10:00,0.0,0.0,451.41291666666655,451.41291666666655,0.0,0.0,2191.5229259259277,2716.9119444444445,525.3890185185169,525.3890185185171,-2.2737367544323206e-13
2025-12-31,10:00-10:10,0.0,0.0,377.8585499999999,377.8585499999999,0.0,0.0,1771.6800925925945,2297.0691111111114,525.3890185185169,525.3890185185171,-2.2737367544323206e-13
2025-12-31,10:10-10:20,0.0,0.0,216.2870833333351,216.2870833333351,0.0,0.0,1531.361111111111,2056.7501296296277,525.3890185185167,525.3890185185171,-4.547473508864641e-13
2025-12-31,10:20-10:30,0.0,0.0,0.0,0.0,0.0,0.0,1531.361111111111,2056.7501296296277,525.3890185185167,525.3890185185171,-4.547473508864641e-13
2025-12-31,10:30-10:40,0.0,0.0,298.225,298.225,0.0,0.0,1200.0,1725.3890185185167,525.3890185185167,525.3890185185171,-4.547473508864641e-13
2025-12-31,10:40-10:50,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1725.3890185185167,525.3890185185167,525.3890185185171,-4.547473508864641e-13
2025-12-31,10:50-11:00,833.3333333333333,791.7224999999996,0.0,0.0,41.61083333333363,0.0,1950.0,2437.939268518516,487.9392685185162,487.9392685185168,-6.252776074688882e-13
2025-12-31,11:00-11:10,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,2700.0,3187.939268518516,487.9392685185162,487.9392685185168,-6.252776074688882e-13
2025-12-31,11:10-11:20,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,3450.0,3937.939268518516,487.9392685185162,487.9392685185168,-6.252776074688882e-13
2025-12-31,11:20-11:30,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,4200.0,4687.939268518516,487.93926851851575,487.9392685185168,-1.0800249583553523e-12
2025-12-31,11:30-11:40,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,4950.0,5437.939268518516,487.93926851851575,487.9392685185168,-1.0800249583553523e-12
2025-12-31,11:40-11:50,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,5700.0,6187.939268518516,487.93926851851575,487.9392685185168,-1.0800249583553523e-12
2025-12-31,11:50-12:00,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,6450.0,6937.939268518516,487.93926851851575,487.9392685185168,-1.0800249583553523e-12
2025-12-31,12:00-12:10,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,7200.0,7687.939268518516,487.93926851851575,487.9392685185168,-1.0800249583553523e-12
2025-12-31,12:10-12:20,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,7950.0,8437.939268518516,487.93926851851575,487.9392685185168,-1.0800249583553523e-12
2025-12-31,12:20-12:30,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,8700.0,9187.939268518516,487.93926851851575,487.9392685185168,-1.0800249583553523e-12
2025-12-31,12:30-12:40,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,9450.0,9937.939268518516,487.93926851851575,487.9392685185168,-1.0800249583553523e-12
2025-12-31,12:40-12:50,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,10200.0,10687.939268518516,487.93926851851575,487.9392685185168,-1.0800249583553523e-12
2025-12-31,12:50-13:00,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,10687.939268518516,487.93926851851575,487.9392685185168,-1.0800249583553523e-12
2025-12-31,13:00-13:10,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,10687.939268518516,487.93926851851575,487.9392685185168,-1.0800249583553523e-12
2025-12-31,13:10-13:20,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,10687.939268518516,487.93926851851575,487.9392685185168,-1.0800249583553523e-12
2025-12-31,13:20-13:30,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,10687.939268518516,487.93926851851575,487.9392685185168,-1.0800249583553523e-12
2025-12-31,13:30-13:40,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,10687.939268518516,487.93926851851575,487.9392685185168,-1.0800249583553523e-12
2025-12-31,13:40-13:50,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,10687.939268518516,487.93926851851575,487.9392685185168,-1.0800249583553523e-12
2025-12-31,13:50-14:00,0.0,0.0,367.50333333333333,308.3941666666667,0.0,59.109166666666624,9791.662962962962,10345.279083333331,553.6161203703687,553.6161203703687,0.0
2025-12-31,14:00-14:10,0.0,0.0,373.9331666666667,339.34758333333343,0.0,34.58558333333326,9376.181666666665,9968.22621296296,592.0445462962944,592.0445462962945,-1.1368683772161603e-13
2025-12-31,14:10-14:20,0.0,0.0,410.7346,350.4652166666666,0.0,60.269383333333394,8919.809888888887,9578.820416666664,659.0105277777766,659.010527777776,5.684341886080801e-13
2025-12-31,14:20-14:30,0.0,0.0,457.1129166666665,366.68125,0.0,90.4316666666665,8411.906648148146,9171.396805555552,759.4901574074065,759.4901574074055,1.0231815394945443e-12
2025-12-31,14:30-14:40,0.0,0.0,468.03745000000004,461.7022833333333,0.0,6.335166666666737,7891.865037037035,8658.394268518516,766.5292314814806,766.5292314814797,9.094947017729282e-13
2025-12-31,14:40-14:50,0.0,0.0,501.7570666666668,501.7570666666668,0.0,0.0,7334.357185185183,8100.8864166666635,766.5292314814806,766.5292314814797,9.094947017729282e-13
2025-12-31,14:50-15:00,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,8084.357185185183,8850.886416666664,766.5292314814815,766.5292314814797,1.8189894035458565e-12
2025-12-31,15:00-15:10,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,8834.357185185183,9600.886416666664,766.5292314814815,766.5292314814797,1.8189894035458565e-12
2025-12-31,15:10-15:20,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,9584.357185185183,10350.886416666664,766.5292314814815,766.5292314814797,1.8189894035458565e-12
2025-12-31,15:20-15:30,833.3333333333333,499.01509259259507,0.0,0.0,334.3182407407382,0.0,10334.357185185183,10800.0,465.64281481481703,465.64281481481527,1.7621459846850485e-12
2025-12-31,15:30-15:40,517.3809053497966,0.0,0.0,0.0,517.3809053497966,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,15:40-15:50,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,15:50-16:00,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,16:00-16:10,-0.0,-0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,16:10-16:20,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,16:20-16:30,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,16:30-16:40,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,16:40-16:50,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,16:50-17:00,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,17:00-17:10,-0.0,-0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,17:10-17:20,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,17:20-17:30,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,17:30-17:40,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,17:40-17:50,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,17:50-18:00,0.0,0.0,-0.0,-0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,18:00-18:10,0.0,0.0,-0.0,-0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,18:10-18:20,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,18:20-18:30,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,18:30-18:40,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,-1.7053025658242404e-12,1.7053025658242404e-12
2025-12-31,18:40-18:50,0.0,0.0,479.8331500000004,449.5678833333336,0.0,30.265266666666776,10266.852055555555,10300.48012962963,33.6280740740749,33.62807407407249,2.4158453015843406e-12
2025-12-31,18:50-19:00,0.0,0.0,741.6566666666665,711.785,0.0,29.871666666666556,9442.789092592593,9509.607907407408,66.81881481481469,66.8188148148131,1.5916157281026244e-12
2025-12-31,19:00-19:10,0.0,0.0,725.9706833333332,709.08545,0.0,16.88523333333319,8636.155,8721.735185185185,85.58018518518475,85.58018518518331,1.4352963262354024e-12
2025-12-31,19:10-19:20,0.0,0.0,727.8751333333332,726.2150833333333,0.0,1.6600499999999556,7827.404851851852,7914.829537037037,87.4246851851849,87.42468518518326,1.6342482922482304e-12
2025-12-31,19:20-19:30,0.0,0.0,741.9666666666667,741.9666666666667,0.0,0.0,7002.997444444444,7090.422129629629,87.4246851851849,87.42468518518326,1.6342482922482304e-12
2025-12-31,19:30-19:40,0.0,0.0,745.2699833333332,731.9663666666667,0.0,13.303616666666585,6174.919685185185,6277.126166666666,102.2064814814812,102.20648148147947,1.7337242752546445e-12
2025-12-31,19:40-19:50,0.0,0.0,751.9125166666665,717.7387666666666,0.0,34.17374999999993,5339.461333333333,5479.638648148148,140.17731481481496,140.17731481481272,2.2453150450019166e-12
2025-12-31,19:50-20:00,0.0,0.0,753.0799999999999,726.0966666666666,0.0,26.98333333333335,4502.705777777777,4672.864574074074,170.1587962962967,170.1587962962942,2.5011104298755527e-12
2025-12-31,20:00-20:10,0.0,0.0,747.5859,740.61085,0.0,6.97505000000001,3672.0547777777774,3849.9636296296294,177.90885185185198,177.9088518518498,2.1884716261411086e-12
2025-12-31,20:10-20:20,0.0,0.0,740.1677500000001,729.9435,0.0,10.224250000000097,2849.6461666666664,3038.915296296296,189.2691296296298,189.26912962962768,2.1032064978498966e-12
2025-12-31,20:20-20:30,0.0,0.0,745.8716666666666,709.1949999999999,0.0,36.67666666666662,2020.8998703703703,2250.9208518518517,230.02098148148139,230.02098148147948,1.9042545318370685e-12
2025-12-31,20:30-20:40,0.0,0.0,738.8098833333333,722.4152666666666,0.0,16.394616666666707,1200.0,1448.237222222222,248.23722222222204,248.23722222222025,1.7905676941154525e-12
2025-12-31,20:40-20:50,0.0,0.0,-0.0,-0.0,0.0,0.0,1200.0,1448.237222222222,248.23722222222204,248.23722222222025,1.7905676941154525e-12
2025-12-31,20:50-21:00,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1448.237222222222,248.23722222222204,248.23722222222025,1.7905676941154525e-12
2025-12-31,21:00-21:10,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1448.237222222222,248.23722222222204,248.23722222222025,1.7905676941154525e-12
2025-12-31,21:10-21:20,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1448.237222222222,248.23722222222204,248.23722222222025,1.7905676941154525e-12
2025-12-31,21:20-21:30,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1448.237222222222,248.23722222222204,248.23722222222025,1.7905676941154525e-12
2025-12-31,21:30-21:40,0.0,0.0,-0.0,-0.0,0.0,0.0,1200.0,1448.237222222222,248.23722222222204,248.23722222222025,1.7905676941154525e-12
2025-12-31,21:40-21:50,0.0,0.0,-0.0,-0.0,0.0,0.0,1200.0,1448.237222222222,248.23722222222204,248.23722222222025,1.7905676941154525e-12
2025-12-31,21:50-22:00,833.3333333333333,828.7933333333333,0.0,0.0,4.539999999999964,0.0,1950.0,2194.151222222222,244.1512222222218,244.1512222222203,1.5063505998114124e-12
2025-12-31,22:00-22:10,833.3333333333333,806.5604999999999,0.0,0.0,26.772833333333324,0.0,2700.0,2920.055672222222,220.0556722222218,220.0556722222203,1.5063505998114124e-12
2025-12-31,22:10-22:20,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,2920.055672222222,220.0556722222218,220.0556722222203,1.5063505998114124e-12
2025-12-31,22:20-22:30,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,3450.0,3670.055672222222,220.0556722222218,220.0556722222203,1.5063505998114124e-12
2025-12-31,22:30-22:40,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,4200.0,4420.055672222222,220.0556722222218,220.0556722222203,1.5063505998114124e-12
2025-12-31,22:40-22:50,0.0,0.0,0.0,0.0,0.0,0.0,4200.0,4420.055672222222,220.0556722222218,220.0556722222203,1.5063505998114124e-12
2025-12-31,22:50-23:00,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,4950.0,5170.055672222222,220.0556722222218,220.0556722222203,1.5063505998114124e-12
2025-12-31,23:00-23:10,0.0,0.0,0.0,0.0,0.0,0.0,4950.0,5170.055672222222,220.0556722222218,220.0556722222203,1.5063505998114124e-12
2025-12-31,23:10-23:20,-0.0,-0.0,0.0,0.0,0.0,0.0,4950.0,5170.055672222222,220.0556722222218,220.0556722222203,1.5063505998114124e-12
2025-12-31,23:20-23:30,833.3333333333333,833.3333333333333,0.0,0.0,0.0,0.0,5700.0,5920.055672222222,220.0556722222218,220.0556722222203,1.5063505998114124e-12
2025-12-31,23:30-23:40,333.3333333333333,333.3333333333333,0.0,0.0,0.0,0.0,6000.0,6220.055672222222,220.0556722222218,220.0556722222203,1.5063505998114124e-12
2025-12-31,23:40-23:50,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6220.055672222222,220.0556722222218,220.0556722222203,1.5063505998114124e-12
2025-12-31,23:50-24:00,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6220.055672222222,220.0556722222218,220.0556722222203,1.5063505998114124e-12
